step,type,amount,sender_account_no,sender_balance_before,sender_balance_after,receiver_account_no,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,device_id,ip_address,geolocation_lat,geolocation_long,auth_method,row_source
396,CASH_OUT,137894.68,C8687458847,303313.93,165419.25,C4592394403,0.0,0.0,0,0,27035b27-958c-2936-b186-78ce4e40bfba,62.213.36.180,20.88645,106.630278,SMS_OTP,synthetic_activity
397,CASH_IN,131881.75,C5669133870,102667.0,234548.75,C5203690376,64288.85,0.0,0,0,685c0862-e9e0-2d8d-24f3-84efdf3d3d65,69.6.179.121,21.08381,105.819221,SMS_OTP,paysim
397,CASH_OUT,359231.49,C9614374052,0.0,0.0,C6573105751,2640111.17,2999342.66,0,0,96a8df54-726a-1844-0cf2-a69a1dd19a42,77.12.243.243,9.999919,105.716278,SMS_OTP,paysim
397,CASH_IN,245341.99,C5218138977,5991490.64,6236832.63,C1685106392,2587978.63,2342636.65,0,0,1d9d1d80-f47e-3ca0-723f-d85ae57b084d,170.139.62.63,10.861466,106.63755,SMART_OTP,paysim
397,CASH_OUT,52689.13,C2840565065,52689.13,0.0,C2466234414,160085.29,212774.42,1,0,7c6166df-515a-6b43-3189-1f48e66e2c11,116.85.158.169,10.023,105.706654,SMS_OTP,paysim
397,PAYMENT,17784.25,C1259180842,0.0,0.0,C5439263051,0.0,0.0,0,0,b11c377f-40bc-2b56-6d47-72f8d46a77af,227.98.151.79,11.95759,108.469752,SMS_OTP,paysim
397,PAYMENT,33030.69,C5278260563,11546.0,0.0,C8471202213,0.0,0.0,0,0,592c6a0e-14d4-9d3a-cb40-fcdd9cd2da08,75.172.18.65,10.840763,106.59384,SMART_OTP,paysim
397,CASH_OUT,28910.94,C1339270746,1876418.66,1847507.72,C2752379743,6056869.83,6055955.56,0,0,8d548038-9a26-2279-225b-74adf519ab52,152.92.72.33,11.892247,108.506969,FACE_ID,synthetic_activity
398,CASH_IN,129928.38,C9341026907,20930.0,150858.38,C6000166141,299129.79,169201.41,0,0,f42973f5-d1d1-8e0b-27e7-a6bdc2a49fd8,6.196.98.110,10.043203,105.754522,SMS_OTP,paysim
398,CASH_OUT,32130.09,C4092827454,86113.39,0.0,C9394142105,4093.57,33268.36,1,0,d9387dfb-e991-7f60-a8c4-a0cad0a4a31a,189.177.248.132,12.248944,109.245436,FACE_ID,synthetic_activity
398,CASH_IN,52423.15,C5278260563,0.0,52423.15,C5062703261,1031613.07,1084036.22,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,241.239.242.239,10.869011,106.671775,FACE_ID,synthetic_activity
399,TRANSFER,328474.79,C5524442383,51576.0,0.0,C9740077698,0.0,328474.79,0,0,1527b2ac-1ddb-4f15-1eb8-586302f86044,178.191.25.204,16.042289,108.254489,FACE_ID,paysim
400,CASH_IN,142397.25,C4541137868,0.0,142397.25,C9531056460,7336540.96,7249048.79,0,0,2b2bf58c-6da5-8dad-f56a-abc050fb35b0,141.101.25.34,12.182292,109.23239,SMART_OTP,synthetic_activity
400,CASH_OUT,21227.44,C6421573409,35379.07,14151.63,M1353045099,4038965.82,4060193.26,0,0,8bb61e76-efbf-4c75-e6e5-4d66ee4ebb16,157.236.38.180,18.663325,105.705218,SMART_OTP,synthetic_activity
401,PAYMENT,29680.28,C2226762900,106667.0,76986.72,C2680018681,0.0,0.0,0,0,61bc7c56-42bb-8f63-4145-8abc8cc2e0f0,232.42.103.117,20.79402,106.681335,SMS_OTP,paysim
401,CASH_IN,15322.9,C5830210735,1450573.74,1465896.64,C728588351,41658.42,33131.39,0,0,7c6166df-515a-6b43-3189-1f48e66e2c11,116.85.158.169,10.842378,106.573664,SMART_OTP,synthetic_activity
402,TRANSFER,561015.83,C1921471280,264650.0,0.0,C8583243496,0.0,561015.83,0,0,e4e7e7a3-6624-f8ed-ed96-5f318bef2ae1,14.237.222.199,16.003589,108.23694,SMART_OTP,paysim
402,CASH_IN,437334.56,C9354901430,0.0,437334.56,C8262241490,0.0,0.0,0,0,94a1eab0-b9c0-37aa-3289-f58b1923cafc,234.247.99.73,20.900702,106.672856,FACE_ID,synthetic_activity
403,CASH_OUT,456086.95,C3846961735,0.0,0.0,C9692777357,6266672.52,6722759.47,0,0,b3e6922d-a504-4925-fffc-ff637bf3f8f5,84.17.183.233,16.051811,108.196255,SMART_OTP,paysim
403,CASH_OUT,32110.0,C9116057649,0.0,0.0,C4697062355,4660735.99,4692845.98,0,0,5e516bf8-3fa0-29a6-d0a7-3b72c05e5ade,246.242.209.83,21.035611,105.779947,SMS_OTP,paysim
404,TRANSFER,91461.42,C6038860786,0.0,0.0,C7958658550,10650922.28,10742383.7,0,0,fecfdd72-44f7-60a8-bb90-9511a12b61ae,211.131.155.42,11.986919,108.478921,SMART_OTP,paysim
404,TRANSFER,434997.74,C4635686379,0.0,0.0,C1724223783,654609.93,1089607.68,0,0,10a71298-bef8-1d85-20d4-c1659691f45d,67.239.146.220,20.839603,106.718259,SMART_OTP,paysim
404,CASH_OUT,42982.36,C4984433981,0.0,0.0,C6671440350,1385586.49,1428568.85,0,0,ed37c2ce-0ce8-7570-b4d6-f3e61aa90d26,250.28.201.157,10.795056,106.640661,SMS_OTP,paysim
405,CASH_OUT,447245.19,C5621994911,0.0,0.0,C1597963225,19823139.48,20270384.67,0,0,5dd0855c-7986-f498-b52f-80c9d9ee9678,132.59.105.29,12.192499,109.187258,SMART_OTP,paysim
405,TRANSFER,41038.04,C6004033866,1838841.51,1797803.47,C1704862259,0.0,36000.0,1,0,3c0a584e-a7cd-13cb-abda-06b220d2b528,17.87.111.30,11.922485,108.491484,SMS_OTP,synthetic_activity
406,CASH_OUT,126192.63,C6435140437,126192.63,0.0,C9614361618,0.0,126192.63,1,0,6f023006-c9ac-376c-fe11-230e50fcfdaa,164.12.227.155,10.796965,106.643179,SMS_OTP,paysim
406,PAYMENT,1005.95,C2336841174,68634.0,67628.05,C7551109250,0.0,0.0,0,0,df377ff8-5532-7432-b118-cad6cba88a28,244.143.243.235,10.766075,106.624367,SMS_OTP,paysim
406,TRANSFER,19455.68,C8687458847,165419.25,145963.57,C7361089333,0.0,20000.0,1,0,56885791-8f92-c2c3-2727-aea402f93785,37.41.252.239,21.071864,106.622642,SMS_OTP,synthetic_activity
406,TRANSFER,4453.47,C8539065273,58747.39,54293.92,C3763739339,0.0,5000.0,1,0,f5cca86b-92e9-2aa7-f7b8-a5e480a5fe0d,2.81.64.202,10.045217,105.75969,SMART_OTP,synthetic_activity
407,CASH_OUT,47446.74,C8356925878,10873.26,0.0,C3892238072,319680.17,367126.91,0,0,e8c44e4c-5ce1-bcc2-16c7-02a1a3e2ac17,71.3.26.97,20.902871,106.718347,SMS_OTP,paysim
408,TRANSFER,2611720.68,C7902221449,0.0,0.0,C1550406233,4038965.82,6650686.5,0,0,ba73aa4e-86c7-1c16-2cfc-bb3f1f9deccd,214.17.23.77,9.993862,105.805845,SMS_OTP,paysim
408,PAYMENT,14006.87,C7036381534,0.0,0.0,C8879918002,0.0,0.0,0,0,83239ba9-771a-d3fe-0a88-57a5957e8c66,128.82.70.98,21.044812,105.763589,SMART_OTP,paysim
408,PAYMENT,35186.2,C6599635197,0.0,0.0,C1880272043,0.0,0.0,0,0,f24e7fd6-5168-3612-2bb6-1a4e0c475261,55.122.185.105,10.092333,105.727007,FACE_ID,paysim
408,CASH_IN,151888.24,C2009068575,0.0,151888.24,C4405191169,2387541.02,2539429.26,0,0,82d3c040-8e69-44d3-523b-505c4127bbb7,86.200.213.180,9.987632,105.705869,FACE_ID,synthetic_activity
408,TRANSFER,11828.73,C1921471280,0.0,0.0,C1128735639,0.0,13000.0,1,0,431e6874-2507-6d01-7edf-1d614d55a67c,25.110.82.167,9.88652,105.947389,SMS_OTP,synthetic_activity
414,CASH_OUT,10000000.0,C5281077339,10000000.0,0.0,C7868825363,0.0,10000000.0,1,0,27ce46ce-b695-c2bf-8379-05edafc8d769,189.69.14.236,20.79184,106.689894,FACE_ID,paysim
416,CASH_IN,21784.81,C6599635197,0.0,21784.81,C487775720,1031613.07,1053397.88,0,0,585d4011-2e40-8d57-63ba-6c3dc07abe48,174.248.202.137,10.050605,105.800771,SMART_OTP,synthetic_activity
416,TRANSFER,59029.86,C4541137868,142397.25,83367.39,C8322335830,0.0,60000.0,1,0,2b2bf58c-6da5-8dad-f56a-abc050fb35b0,2.81.64.202,12.25088,109.542693,SMART_OTP,synthetic_activity
417,CASH_IN,211924.72,C7036381534,0.0,211924.72,C1825781937,1031613.07,1243537.79,0,0,27035b27-958c-2936-b186-78ce4e40bfba,145.146.94.207,21.081662,105.80951,SMART_OTP,synthetic_activity
418,PAYMENT,2104.32,C1921471280,128356.07,126251.75,C2069485861,348649.98,350754.3,0,0,0f0e5767-606f-fa15-f76c-432eb4428cde,25.110.82.167,16.070578,108.211946,SMS_OTP,synthetic_activity
418,CASH_OUT,16470.16,C3838466907,27450.26,10980.1,C8109829306,24301.0,42386.82,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,24.65.83.178,16.027834,108.177346,SMS_OTP,synthetic_activity
419,CASH_OUT,427360.51,C8304297381,49611.0,0.0,C2455878553,220569.92,647930.43,0,0,75318081-b4ef-fa29-6b12-05aa9bd3f580,35.185.154.174,20.80567,106.729378,FACE_ID,paysim
419,CASH_IN,59893.48,C4635686379,0.0,59893.48,C2006456468,568706.92,628600.4,0,0,aeb0b110-ac13-b249-90d2-2d54bd22f7fc,67.239.146.220,20.890698,106.633339,SMS_OTP,synthetic_activity
419,CASH_OUT,1766868.36,C8539065273,46131.58,0.0,C2511921948,0.0,1927403.83,1,0,2b2bf58c-6da5-8dad-f56a-abc050fb35b0,2.81.64.202,10.051629,105.733386,SMART_OTP,synthetic_activity
420,CASH_OUT,61903.89,C4531926314,912370.04,850466.15,C8644898931,0.0,73878.21,0,0,aedbd272-8ef2-6cac-ca32-c1eb05d04902,132.149.67.84,12.223687,109.142697,SMART_OTP,synthetic_activity
421,CASH_IN,381683.59,C9354901430,437334.56,819018.15,C8399277687,355459.84,737143.43,0,0,9288cbf5-a6bd-63a4-a7f3-cf5c981813c7,125.244.85.92,20.847642,106.697644,SMS_OTP,synthetic_activity
421,TRANSFER,939814.04,C5278260563,52423.15,0.0,C6551571104,0.0,0.0,1,0,aeb25152-6002-ed7b-ffa6-df2160578624,122.253.169.220,10.701812,106.585063,SMS_OTP,synthetic_activity
421,PAYMENT,12640.99,C2009068575,151888.24,139247.25,M490996841,2497185.72,2509826.71,0,0,82d3c040-8e69-44d3-523b-505c4127bbb7,125.244.85.92,10.075752,105.72679,FACE_ID,synthetic_activity
423,CASH_OUT,46855.13,C7036381534,211924.72,165069.59,C5909291865,3781482.73,3828337.86,0,0,83239ba9-771a-d3fe-0a88-57a5957e8c66,87.110.116.120,21.061751,105.840632,SMS_OTP,synthetic_activity
427,TRANSFER,34722.31,C7902221449,0.0,0.0,C219543946,0.0,39000.0,1,0,4212173f-5e99-7f0d-c840-42f9db66cc53,25.136.90.180,10.007119,105.736248,SMART_OTP,synthetic_activity
430,PAYMENT,3138.02,C9354901430,819018.15,815880.13,C3097419958,0.0,0.0,0,0,9a88d62a-5581-2914-a1f3-a5bc658064de,125.244.85.92,20.790444,106.711375,SMART_OTP,synthetic_activity
430,PAYMENT,16568.01,C1921471280,126251.75,109683.74,C1597963225,33456404.94,33472972.95,0,0,0f0e5767-606f-fa15-f76c-432eb4428cde,39.76.47.247,16.078444,108.200231,FACE_ID,synthetic_activity
432,TRANSFER,21901.89,C4541137868,33222.68,0.0,C9196189496,0.0,0.0,1,0,2b2bf58c-6da5-8dad-f56a-abc050fb35b0,35.196.81.157,10.596814,106.776399,SMS_OTP,synthetic_activity
435,TRANSFER,54498.67,C8304297381,0.0,0.0,C6597913239,0.0,62000.0,1,0,496d036a-8092-189b-77fa-7bbccc68753e,184.226.237.209,20.830589,106.635196,SMART_OTP,synthetic_activity
435,PAYMENT,13194.4,C7036381534,165069.59,151875.19,C1880272043,0.0,0.0,0,0,27035b27-958c-2936-b186-78ce4e40bfba,145.146.94.207,21.01553,105.829316,FACE_ID,synthetic_activity
435,CASH_OUT,5000.71,C8539065273,12897.88,7897.17,C2009394010,1010337.52,1015338.23,0,0,b2c454a4-dedb-cef9-74f8-a91300ca280f,36.7.155.32,10.038291,105.780271,SMS_OTP,synthetic_activity
436,TRANSFER,842554.02,C1260026789,842554.02,0.0,C1789837621,0.0,0.0,1,0,12b99a50-8cb6-d1f0-a509-6396761579e7,75.172.18.65,11.643298,108.619313,FACE_ID,paysim
436,TRANSFER,54127.64,C9354901430,815880.13,0.0,C8233651433,0.0,63000.0,1,0,bc443508-3a93-21f7-4050-8324875cf067,125.244.85.92,20.90612,106.608109,SMART_OTP,synthetic_activity
438,PAYMENT,24512.45,C2009068575,139247.25,114734.8,M617846485,0.0,24512.45,0,0,d1aa0c74-f944-9817-59b0-d3998dd9ff68,125.244.85.92,10.016767,105.747687,SMS_OTP,synthetic_activity
440,TRANSFER,16988.25,C4635686379,59893.48,42905.23,C2032807719,0.0,15000.0,1,0,3b891988-c04d-3cca-b1d8-ea698eb7cd02,67.239.146.220,21.159017,106.371004,SMART_OTP,synthetic_activity
441,CASH_OUT,51624.02,C7036381534,151875.19,100251.17,C2164807196,0.0,0.0,0,0,27035b27-958c-2936-b186-78ce4e40bfba,145.146.94.207,21.008625,105.761477,SMS_OTP,synthetic_activity
442,CASH_OUT,2812.87,C8539065273,7897.17,5084.3,C4556710383,537076.96,539889.83,0,0,2b2bf58c-6da5-8dad-f56a-abc050fb35b0,2.81.64.202,10.070551,105.739694,SMART_OTP,synthetic_activity
447,CASH_OUT,41483.12,C3100377895,1535407.67,1493924.55,C8879918002,568706.92,610190.04,0,0,2f900058-39ca-2826-5af5-6a23627ca9f7,145.146.94.207,12.276872,109.146184,SMS_OTP,synthetic_activity
449,CASH_OUT,238575.11,C2064156622,202686.0,0.0,C4538424304,859094.67,1097669.78,0,0,f28c635f-1641-d960-dba0-bdeca2b8fdcc,163.21.20.187,20.861408,106.709422,SMS_OTP,paysim
450,TRANSFER,276636.02,C9354901430,815257.73,538621.71,C6976229462,7981775.81,8258411.83,0,0,94a1eab0-b9c0-37aa-3289-f58b1923cafc,125.244.85.92,20.86621,106.726358,FACE_ID,synthetic_activity
451,CASH_OUT,146194.39,C7435816439,0.0,0.0,C9541466551,1404943.97,1551138.36,0,0,bbc99473-4363-589c-3249-5cff89e2df24,74.142.238.127,16.059809,108.192443,SMS_OTP,paysim
451,CASH_OUT,50985.17,C1339270746,1927403.83,1876418.66,C8560137840,211744.38,211744.38,0,0,31c1b3f3-a2a5-c00c-b6fa-64725436273c,156.203.251.59,11.919,108.463438,FACE_ID,synthetic_activity
455,TRANSFER,35608.16,C7493589847,110528.53,74920.37,C3259274595,0.0,41000.0,1,0,d9077c2d-54bd-fe61-3abc-666ce4cfb2f3,79.4.10.220,12.255124,109.14846,SMS_OTP,synthetic_activity
456,TRANSFER,7422.62,C7036381534,100251.17,0.0,C217045799,0.0,8000.0,1,0,27035b27-958c-2936-b186-78ce4e40bfba,145.146.94.207,21.370229,105.649198,SMS_OTP,synthetic_activity
458,PAYMENT,26781.04,C2009068575,114734.8,87953.76,C1662027846,325096.56,351877.6,0,0,94a1eab0-b9c0-37aa-3289-f58b1923cafc,125.244.85.92,10.048808,105.784334,FACE_ID,synthetic_activity
461,TRANSFER,11584.75,C2009068575,87953.76,76369.01,C5337911487,0.0,11000.0,1,0,94a1eab0-b9c0-37aa-3289-f58b1923cafc,125.244.85.92,12.207911,109.207491,SMS_OTP,synthetic_activity
461,TRANSFER,8777.35,C7036381534,33477.73,24700.38,C6875073241,0.0,8000.0,1,0,27035b27-958c-2936-b186-78ce4e40bfba,128.82.70.98,21.083496,106.14572,SMS_OTP,synthetic_activity
475,CASH_IN,58825.38,C2009068575,76408.17,135233.55,M1265861519,0.0,0.0,0,0,d1aa0c74-f944-9817-59b0-d3998dd9ff68,125.244.85.92,10.103234,105.743749,SMART_OTP,synthetic_activity
476,TRANSFER,1962849.25,C7938621151,0.0,0.0,C4758240997,1973410.18,3936259.43,0,0,a535f9d7-43ff-fdea-3bd9-b01571127f4b,92.231.22.76,10.844723,106.600455,SMART_OTP,paysim
485,TRANSFER,471906.6,C3387431411,471906.6,0.0,C9331928336,0.0,0.0,1,0,b2a86456-884b-fa8c-e359-3ee9ad411244,75.172.18.65,20.908675,106.451914,SMS_OTP,paysim
490,CASH_OUT,1927403.83,C1339270746,1927403.83,0.0,C8886596805,0.0,1927403.83,1,0,8d548038-9a26-2279-225b-74adf519ab52,29.253.166.169,16.100244,108.21399,FACE_ID,paysim
499,TRANSFER,488243.65,C4529303852,488243.65,0.0,C2511921948,0.0,0.0,1,0,7c6166df-515a-6b43-3189-1f48e66e2c11,148.143.237.55,10.483432,106.441014,FACE_ID,paysim
500,CASH_OUT,177627.39,C4796999783,20615.0,0.0,C1222549801,869024.34,1046651.73,0,0,76185aee-62cc-f3b9-85a3-3467b110f489,32.137.222.61,9.990437,105.689576,FACE_ID,paysim
501,CASH_OUT,73328.47,C5597549393,73328.47,0.0,C9555681438,121670.8,194999.27,1,0,1117f840-280d-4e22-982e-2afd77fc562b,17.206.52.110,9.827546,105.664601,SMS_OTP,paysim
505,TRANSFER,2251225.38,C4371997524,2251225.38,0.0,C5238972552,0.0,0.0,1,0,8d938a1b-e5d2-5bc3-3c38-26aab97938ac,82.167.63.165,20.874614,106.72234,SMS_OTP,paysim
506,CASH_OUT,6866.29,C1373602193,56510.5,49644.21,M898940961,0.0,0.0,0,0,5ce9dbbc-a252-91f3-730b-c657b4cb4613,145.146.94.207,12.282963,109.206644,SMART_OTP,synthetic_activity
511,TRANSFER,10211.78,C1373602193,16400.35,6188.57,C2008400323,0.0,11000.0,1,0,27035b27-958c-2936-b186-78ce4e40bfba,198.5.118.214,12.179421,109.234084,SMS_OTP,synthetic_activity
522,CASH_OUT,33960.03,C1269118517,0.0,0.0,C2013185673,10795164.33,10829124.36,0,0,3c847821-4f10-b422-1fc2-2517e593562b,21.16.36.96,11.980091,108.437769,FACE_ID,paysim
522,CASH_IN,224341.41,C6832852713,66.0,224407.41,C7222580005,2963396.51,2739055.1,0,0,ab1f0327-e59a-5f4e-f8f2-18d06ecf4ff1,121.32.168.171,9.996043,105.687565,SMART_OTP,paysim
524,CASH_OUT,356224.26,C3807892542,356224.26,0.0,C3584684113,0.0,356224.26,1,0,2b2bf58c-6da5-8dad-f56a-abc050fb35b0,24.181.216.229,9.98519,105.739643,SMS_OTP,paysim
525,CASH_IN,143925.15,C4038168019,9707137.64,9851062.79,C6764443538,314618.38,170693.23,0,0,cf265489-2ec7-5a83-bffa-7a4f0f1972db,67.252.231.224,11.885035,108.471821,SMART_OTP,paysim
534,CASH_OUT,1390332.39,C9247227046,1390332.39,0.0,C7986568741,0.0,1390332.39,1,0,7cff07e3-d92d-9519-9e24-c724e47a7b03,85.77.91.28,11.701514,108.532853,FACE_ID,paysim
536,CASH_OUT,285382.07,C3406441764,285382.07,0.0,C4250106694,0.0,285382.07,1,0,8772df4a-15b1-c4a6-3292-45ba7df6bc1d,197.169.65.58,18.675697,105.740401,SMART_OTP,paysim
540,PAYMENT,10243.15,C7837897412,49765.0,39521.85,C3806652404,0.0,0.0,0,0,07af3b8a-5b9e-75f4-12e0-0b9c028849d9,196.93.12.250,21.064342,105.795451,SMS_OTP,paysim
544,TRANSFER,666306.74,C4223524728,0.0,0.0,C3277230596,715202.37,1381509.11,0,0,cfc15689-8953-4e15-2ea3-7b78e466c937,28.254.113.169,12.262186,109.16441,SMS_OTP,paysim
544,CASH_IN,5094.77,C1004838919,10358.0,15452.77,C2802949111,0.0,0.0,0,0,c395899e-b398-44f4-e194-fb216e7e2fbc,107.218.127.189,10.086912,105.761727,SMART_OTP,paysim
546,CASH_OUT,48270.36,C9368486269,102.0,0.0,C2767552695,33456404.94,33504675.3,0,0,e2320dc9-5bf6-f06d-017c-c74e6f180343,9.42.171.51,18.736333,105.687396,SMS_OTP,paysim
547,TRANSFER,114640.08,C5387665940,0.0,0.0,C7299436573,604550.05,719190.13,0,0,532bd70a-209f-839f-b6dd-bd11ae864837,129.186.237.190,10.875889,106.664076,SMART_OTP,paysim
547,CASH_OUT,213592.62,C3749017911,785624.0,572031.38,C7774951422,1845192.65,2058785.27,0,0,744d2442-1ad7-4fd4-298b-2e78542060ce,58.178.59.120,20.818894,106.638825,FACE_ID,paysim
565,PAYMENT,3795.78,C3558169777,0.0,0.0,C5950225451,0.0,0.0,0,0,27d19990-2049-a289-056a-3b28caef3c9e,129.4.197.176,12.190589,109.216757,SMART_OTP,paysim
567,CASH_OUT,139786.54,C1201089438,64.0,0.0,C1202665966,0.0,139786.54,0,0,483fca72-4a1a-7c2e-7aed-edf46f302743,183.152.104.241,16.003532,108.177953,SMS_OTP,paysim
567,TRANSFER,97613.15,C8975676216,21320.0,0.0,C8544105944,1450763.29,1548376.44,0,0,89cd90e7-025a-2dd4-6533-31401b493710,215.57.128.175,16.040913,108.24334,FACE_ID,paysim
568,CASH_OUT,32521.24,C7087566473,32521.24,0.0,C5645511690,327985.18,360506.42,1,0,3c0a584e-a7cd-13cb-abda-06b220d2b528,26.73.159.18,10.715628,106.485554,SMS_OTP,paysim
569,CASH_IN,92685.94,C5387665940,0.0,92685.94,C474309133,0.0,0.0,0,0,ccc10250-7edd-8483-8cd4-e7bc7d338ca2,129.186.237.190,10.763346,106.639357,SMS_OTP,synthetic_activity
574,CASH_OUT,38377.51,C5830210735,1465896.64,1427519.13,C337340912,0.0,12387.47,0,0,7c6166df-515a-6b43-3189-1f48e66e2c11,148.5.241.188,10.768974,106.645854,SMS_OTP,synthetic_activity
574,CASH_OUT,8490.98,C6421573409,14151.63,5660.65,C6724222170,0.0,8490.98,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,75.172.18.65,18.639601,105.720274,SMS_OTP,synthetic_activity
583,CASH_OUT,347329.99,C5387665940,92685.94,0.0,C6875073241,0.0,356224.26,1,0,6bcce72a-1e69-2c3f-440b-71a6fba13732,216.212.100.34,10.7966,106.577009,SMART_OTP,synthetic_activity
583,CASH_OUT,24600.52,C1373602193,41000.87,16400.35,C8338583984,67498.42,92098.94,0,0,5ce9dbbc-a252-91f3-730b-c657b4cb4613,68.184.116.62,12.189811,109.255242,SMS_OTP,synthetic_activity
588,TRANSFER,513373.19,C6910739450,26405.0,0.0,C2455017217,696179.74,1209552.93,0,0,3ab8ec3f-2612-e9e5-a26d-18f6a1001bc8,34.103.10.71,20.78475,106.635909,FACE_ID,paysim
588,PAYMENT,17309.55,C7876597596,235903.16,218593.61,C3449171020,0.0,0.0,0,0,10423a8e-8da2-2a39-50db-8e34938f2b90,148.96.250.1,11.95325,108.499261,FACE_ID,paysim
588,TRANSFER,106365.6,C6421573409,174107.36,0.0,C5187594852,0.0,111000.0,1,0,50a2c011-160f-79f3-a82d-0a46d0f7d4e7,21.192.226.12,18.625389,105.689341,SMS_OTP,synthetic_activity
591,CASH_IN,283215.83,C1201089438,0.0,283215.83,C5437008943,2364429.09,2364429.09,0,0,97f9580e-6e20-cc72-cf46-0215122533fd,22.195.110.64,15.987552,108.204064,FACE_ID,synthetic_activity
592,CASH_IN,17212.26,C4120403056,12840.0,30052.26,C6940541782,0.0,0.0,0,0,823ca34a-bffb-d93b-2b15-619ed5bf85f3,113.18.216.63,16.081225,108.213413,SMS_OTP,paysim
592,CASH_OUT,76252.56,C7876597596,218593.61,142341.05,C5694894112,0.0,0.0,0,0,10423a8e-8da2-2a39-50db-8e34938f2b90,148.96.250.1,11.936199,108.469172,SMART_OTP,synthetic_activity
595,CASH_IN,25344.38,C1568408470,2924659.49,2950003.87,C7638686092,265439.17,240094.79,0,0,b11c7dff-b1dd-348c-79c9-1e00aaf8e1d5,149.145.247.86,10.018483,105.742666,SMS_OTP,paysim
595,CASH_OUT,67683.46,C6421573409,156131.14,88447.68,C8471202213,0.0,0.0,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,104.115.165.53,18.736289,105.645262,SMART_OTP,synthetic_activity
596,PAYMENT,13700.13,C8086545816,0.0,0.0,C1825781937,0.0,0.0,0,0,331bd602-9dd0-ce04-0485-742a6d22313c,222.14.98.105,9.989263,105.725875,SMS_OTP,paysim
601,TRANSFER,5527.59,C7876597596,142341.05,0.0,C9999086409,0.0,6000.0,1,0,6ac98528-a5f7-01fe-e493-998a4491be40,47.18.120.229,12.13857,108.61786,SMS_OTP,synthetic_activity
602,CASH_OUT,1976666.45,C9458096406,1976666.45,0.0,C3831398097,0.0,1976666.45,1,0,38c6430f-3b3e-d7bd-fae9-6dd3a2209a31,236.39.108.136,21.17931,106.642795,FACE_ID,paysim
608,PAYMENT,3671.11,C6114645838,0.0,0.0,C2092883305,0.0,0.0,0,0,7e5533ba-e8a2-f417-379e-03dde6f8dac3,20.194.27.130,12.285919,109.247714,SMART_OTP,paysim
610,TRANSFER,24525.49,C7876597596,55884.47,31358.98,M747444984,45115.74,69641.23,0,0,10423a8e-8da2-2a39-50db-8e34938f2b90,166.89.115.179,11.925915,108.515768,FACE_ID,synthetic_activity
615,TRANSFER,56510.5,C1373602193,56510.5,0.0,C7094903735,0.0,0.0,1,0,27035b27-958c-2936-b186-78ce4e40bfba,145.146.94.207,18.977908,105.824282,SMS_OTP,paysim
615,DEBIT,194.75,C1568408470,2950003.87,2949809.12,C6573105751,0.0,0.0,0,0,b11c7dff-b1dd-348c-79c9-1e00aaf8e1d5,149.145.247.86,10.100311,105.705135,SMART_OTP,synthetic_activity
619,CASH_IN,106203.43,C7876597596,31358.98,137562.41,C5909291865,0.0,16465.91,0,0,10423a8e-8da2-2a39-50db-8e34938f2b90,148.96.250.1,11.988278,108.436946,SMS_OTP,synthetic_activity
619,CASH_IN,55550.34,C6114645838,0.0,55550.34,C2025644484,1404943.97,1460494.31,0,0,b8efd250-b9fe-60c6-b2b3-02d311162039,196.142.32.95,12.285738,109.147968,SMS_OTP,synthetic_activity
625,TRANSFER,58924.16,C3838466907,58924.16,0.0,C1420413845,0.0,0.0,1,0,634d6e09-f0ff-d6b0-81ec-334fc766978e,253.176.5.37,16.356701,108.333384,SMS_OTP,paysim
629,TRANSFER,11670.0,C6114645838,55550.34,43880.34,C836148567,0.0,6864.48,0,0,ea92659b-aaaa-077f-4ab9-46a289a92af3,20.194.27.130,12.26505,109.180514,SMS_OTP,synthetic_activity
638,CASH_OUT,89273.05,C1568408470,2949809.12,2860536.07,C8544105944,993782.25,1034200.62,0,0,b11c7dff-b1dd-348c-79c9-1e00aaf8e1d5,154.178.85.219,10.066911,105.805785,FACE_ID,synthetic_activity
642,TRANSFER,117759.03,C7876597596,137562.41,19803.38,C244216013,0.0,117759.03,0,0,10423a8e-8da2-2a39-50db-8e34938f2b90,148.96.250.1,11.974192,108.506012,SMART_OTP,synthetic_activity
656,TRANSFER,110528.53,C7493589847,110528.53,0.0,C8495019892,0.0,0.0,1,0,2b2bf58c-6da5-8dad-f56a-abc050fb35b0,79.4.10.220,10.803471,106.673539,FACE_ID,paysim
659,TRANSFER,1467987.57,C5830210735,1467987.57,0.0,C3607540597,0.0,0.0,1,0,7c6166df-515a-6b43-3189-1f48e66e2c11,237.61.157.31,10.905345,106.302393,SMS_OTP,paysim
661,PAYMENT,16744.1,C7876597596,19803.38,3059.28,M750208458,55199.25,71943.35,0,0,6ac98528-a5f7-01fe-e493-998a4491be40,114.181.49.217,11.895496,108.469395,SMS_OTP,synthetic_activity
668,CASH_OUT,1576531.53,C3100377895,1576531.53,0.0,C7842143255,0.0,1576531.53,1,0,93f3c702-01e6-ee9a-9ac5-50236cbdd931,8.234.60.171,21.085908,105.778541,SMART_OTP,paysim
